"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"107";"72";"con_L_LeftUp";"default";"approved";"396.85";"712.26";"1192.0";"871.0";"17a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"108";"72";"con_L_LeftUp";"default";"approved";"385.51";"700.92";"1192.0";"871.0";"17a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"109";"72";"con_L_LeftUp";"default";"approved";"408.19";"723.6";"1192.0";"871.0";"17a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"110";"72";"con_L_LeftUp";"default";"approved";"668.98";"700.92";"1192.0";"871.0";"17a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"111";"72";"con_L_LeftUp";"default";"approved";"680.32";"723.6";"1192.0";"871.0";"17a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"112";"73";"con_L_LeftUp";"default";"approved";"419.53";"712.26";"1192.0";"871.0";"17b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"113";"73";"con_L_LeftUp";"default";"approved";"408.19";"700.92";"1192.0";"871.0";"17b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"114";"73";"con_L_LeftUp";"default";"approved";"430.87";"723.6";"1192.0";"871.0";"17b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"115";"73";"con_L_LeftUp";"default";"approved";"702.99";"712.26";"1192.0";"871.0";"17b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"116";"73";"con_L_LeftUp";"default";"approved";"691.65";"700.92";"1192.0";"871.0";"17b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"117";"73";"con_L_LeftUp";"default";"approved";"714.33";"723.6";"1192.0";"871.0";"17b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"118";"73";"con_L_LeftUp";"default";"approved";"986.46";"712.26";"1192.0";"871.0";"17b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"119";"73";"con_L_LeftUp";"default";"approved";"975.12";"700.92";"1192.0";"871.0";"17b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"120";"73";"con_L_LeftUp";"default";"approved";"997.8";"723.6";"1192.0";"871.0";"17b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"121";"74";"con_L_LeftUp";"default";"approved";"136.06";"712.26";"1192.0";"871.0";"17c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"122";"74";"con_L_LeftUp";"default";"approved";"124.72";"700.92";"1192.0";"871.0";"17c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"123";"74";"con_L_LeftUp";"default";"approved";"147.4";"723.6";"1192.0";"871.0";"17c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"124";"74";"con_L_LeftUp";"default";"approved";"419.53";"712.26";"1192.0";"871.0";"17c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"125";"74";"con_L_LeftUp";"default";"approved";"408.19";"700.92";"1192.0";"871.0";"17c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"126";"74";"con_L_LeftUp";"default";"approved";"430.87";"723.6";"1192.0";"871.0";"17c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"127";"74";"con_L_LeftUp";"default";"approved";"702.99";"712.26";"1192.0";"871.0";"17c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"128";"74";"con_L_LeftUp";"default";"approved";"691.65";"700.92";"1192.0";"871.0";"17c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"129";"74";"con_L_LeftUp";"default";"approved";"714.33";"723.6";"1192.0";"871.0";"17c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"130";"74";"con_L_LeftUp";"default";"approved";"986.46";"712.26";"1192.0";"871.0";"17c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"131";"74";"con_L_LeftUp";"default";"approved";"975.12";"700.92";"1192.0";"871.0";"17c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"132";"74";"con_L_LeftUp";"default";"approved";"997.8";"723.6";"1192.0";"871.0";"17c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"133";"75";"con_L_LeftUp";"default";"approved";"136.06";"712.26";"1192.0";"871.0";"17d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"134";"75";"con_L_LeftUp";"default";"approved";"124.72";"700.92";"1192.0";"871.0";"17d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"135";"75";"con_L_LeftUp";"default";"approved";"147.4";"723.6";"1192.0";"871.0";"17d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
