"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"130";"69";"con_L_LeftDown";"default";"pending";"170.08";"65.96";"1192.0";"871.0";"59a";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"131";"69";"con_L_LeftDown";"default";"pending";"192.76";"77.3";"1192.0";"871.0";"59a";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"132";"69";"con_L_LeftDown";"default";"pending";"215.43";"88.64";"1192.0";"871.0";"59a";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"133";"69";"con_L_LeftDown";"default";"pending";"374.17";"270.06";"1192.0";"871.0";"59a";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"134";"69";"con_L_LeftDown";"default";"pending";"328.82";"315.41";"1192.0";"871.0";"59a";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"135";"69";"con_L_LeftDown";"default";"pending";"532.91";"338.09";"1192.0";"871.0";"59a";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"136";"70";"con_L_LeftDown";"default";"pending";"181.42";"236.04";"1192.0";"871.0";"59b";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"137";"70";"con_L_LeftDown";"default";"pending";"294.8";"236.04";"1192.0";"871.0";"59b";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"138";"70";"con_L_LeftDown";"default";"pending";"748.35";"326.75";"1192.0";"871.0";"59b";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"139";"70";"con_L_LeftDown";"default";"pending";"997.8";"77.3";"1192.0";"871.0";"59b";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"140";"71";"con_L_LeftDown";"default";"pending";"997.8";"77.3";"1192.0";"871.0";"59c";"26";"= 418";"+ 400A";"";"TEXPAN filter rotary valve";"418M2"
"141";"72";"con_L_LeftDown";"default";"pending";"997.8";"77.3";"1192.0";"871.0";"59d";"26";"= 418";"+ 400A";"";"TEXPAN filter screw conveyor";"418M3"
"142";"73";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"61";"26";"= 418";"+ 400A";"forming machine D";"transversal screw conveyor belt";"418M30"
"143";"74";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"62";"26";"= 418";"+ 400A";"forming machine D";"injection screw";"418M31"
"144";"75";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"63";"26";"= 418";"+ 400A";"forming machine D";"recycling conveyor";"418M32"
"145";"76";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"81";"26";"= 418";"+ 400A";"forming machine D";"recycling screw conveyor";"418M33"
"146";"77";"con_L_LeftDown";"default";"pending";"328.82";"292.73";"1192.0";"871.0";"64";"5";"= 420";"+ 400A";"forming line";"forming belt
belt adjustment";"420M1"
"147";"77";"con_L_LeftDown";"default";"pending";"374.17";"270.06";"1192.0";"871.0";"64";"5";"= 420";"+ 400A";"forming line";"forming belt
belt adjustment";"420M1"
"148";"77";"con_L_LeftDown";"default";"pending";"351.5";"281.39";"1192.0";"871.0";"64";"5";"= 420";"+ 400A";"forming line";"forming belt
belt adjustment";"420M1"
"149";"77";"con_L_LeftDown";"default";"pending";"1009.13";"77.3";"1192.0";"871.0";"64";"5";"= 420";"+ 400A";"forming line";"forming belt
belt adjustment";"420M1"
"150";"77";"con_L_LeftDown";"default";"pending";"725.67";"485.49";"1192.0";"871.0";"64";"5";"= 420";"+ 400A";"forming line";"forming belt
belt adjustment";"420M1"
"151";"78";"con_L_LeftDown";"default";"pending";"442.2";"270.06";"1192.0";"871.0";"65";"5";"= 420";"+ 400A";"forming line";"hogger drive";"420M3"
