"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"121";"114";"con_L_LeftDown";"default";"approved";"328.82";"190.68";"1192.0";"871.0";"94";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 left";"427M306"
"122";"114";"con_L_LeftDown";"default";"approved";"532.91";"202.02";"1192.0";"871.0";"94";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 left";"427M306"
"123";"114";"con_L_LeftDown";"default";"approved";"487.56";"179.35";"1192.0";"871.0";"94";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 left";"427M306"
"124";"115";"con_L_LeftDown";"default";"approved";"1031.81";"77.3";"1192.0";"871.0";"94a";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 right";"427M307"
"125";"115";"con_L_LeftDown";"default";"approved";"680.32";"304.07";"1192.0";"871.0";"94a";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 right";"427M307"
"126";"115";"con_L_LeftDown";"default";"approved";"351.5";"179.35";"1192.0";"871.0";"94a";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 right";"427M307"
"127";"115";"con_L_LeftDown";"default";"approved";"306.14";"202.02";"1192.0";"871.0";"94a";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 right";"427M307"
"128";"115";"con_L_LeftDown";"default";"approved";"328.82";"190.68";"1192.0";"871.0";"94a";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 right";"427M307"
"129";"115";"con_L_LeftDown";"default";"approved";"532.91";"202.02";"1192.0";"871.0";"94a";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 right";"427M307"
"130";"115";"con_L_LeftDown";"default";"approved";"487.56";"179.35";"1192.0";"871.0";"94a";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 right";"427M307"
"131";"116";"con_L_LeftDown";"default";"approved";"1031.81";"77.3";"1192.0";"871.0";"94b";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 left";"427M308"
"132";"116";"con_L_LeftDown";"default";"approved";"680.32";"304.07";"1192.0";"871.0";"94b";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 left";"427M308"
"133";"116";"con_L_LeftDown";"default";"approved";"351.5";"179.35";"1192.0";"871.0";"94b";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 left";"427M308"
"134";"116";"con_L_LeftDown";"default";"approved";"306.14";"202.02";"1192.0";"871.0";"94b";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 left";"427M308"
"135";"116";"con_L_LeftDown";"default";"approved";"328.82";"190.68";"1192.0";"871.0";"94b";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 left";"427M308"
"136";"116";"con_L_LeftDown";"default";"approved";"532.91";"202.02";"1192.0";"871.0";"94b";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 left";"427M308"
"137";"116";"con_L_LeftDown";"default";"approved";"487.56";"179.35";"1192.0";"871.0";"94b";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 left";"427M308"
